2020 12 01 19 03 43 7.67e-14 4.29e-17 2.11e-19 1.42e-14 9.60e-14 3.91e-14 0.52
2020 12 01 19 05 08 4.99e-14 1.03e-22 2.70e-20 2.60e-14 7.84e-14 4.88e-14 0.49
2020 12 01 19 06 31 3.63e-14 1.98e-22 9.65e-21 3.64e-14 6.52e-14 3.93e-14 0.45
2020 12 01 19 09 25 1.16e-23 4.11e-19 4.41e-20 5.33e-14 5.59e-15 5.02e-14 0.34
2020 12 01 19 10 49 6.59e-23 1.24e-21 2.91e-19 2.49e-15 5.22e-14 3.41e-14 0.30
2020 12 01 19 12 13 7.98e-23 4.45e-23 2.49e-20 1.21e-14 5.84e-14 3.12e-14 0.32
2020 12 01 19 13 37 2.70e-23 1.18e-21 4.23e-19 1.91e-14 4.42e-14 2.79e-14 0.30
2020 12 01 19 15 02 1.50e-23 3.17e-22 7.25e-20 9.81e-15 3.93e-14 3.09e-14 0.28
2020 12 01 19 16 31 9.32e-23 1.74e-23 8.12e-19 1.96e-15 3.51e-14 2.95e-14 0.25
2020 12 01 19 17 57 5.10e-22 2.22e-19 4.92e-15 2.62e-14 4.43e-15 3.68e-14 0.26
2020 12 01 19 19 21 6.82e-23 1.51e-21 2.47e-19 3.75e-14 2.23e-15 4.12e-14 0.28
2020 12 01 19 20 46 2.01e-21 9.16e-22 3.51e-19 5.29e-14 3.70e-15 4.47e-14 0.32
2020 12 01 19 22 09 2.87e-14 9.37e-22 7.31e-20 8.15e-14 5.24e-14 3.78e-14 0.48
2020 12 01 19 23 35 3.87e-14 3.74e-22 3.13e-20 5.74e-14 5.33e-14 3.60e-14 0.46
2020 12 01 19 25 04 4.79e-14 4.54e-23 4.31e-23 5.89e-14 7.71e-14 3.20e-14 0.50
2020 12 01 19 26 27 3.17e-23 1.44e-22 6.32e-22 5.97e-14 5.35e-14 3.59e-14 0.40
2020 12 01 19 30 42 2.65e-14 5.84e-21 1.10e-19 7.19e-14 7.02e-14 3.34e-14 0.49
2020 12 01 19 32 08 4.55e-16 2.27e-22 3.03e-21 4.78e-14 7.02e-14 3.27e-14 0.41
2020 12 01 19 33 38 1.72e-21 5.67e-23 6.63e-20 1.07e-13 8.29e-15 4.94e-14 0.43
2020 12 01 19 35 03 2.99e-14 2.29e-22 8.86e-20 5.79e-14 4.16e-14 3.78e-14 0.43
2020 12 01 20 17 57 3.25e-22 5.39e-23 2.19e-20 1.12e-15 6.02e-14 3.78e-14 0.32
2020 12 01 20 19 24 2.19e-21 1.12e-21 2.38e-19 2.44e-16 4.89e-14 4.05e-14 0.30
2020 12 01 20 20 49 1.02e-21 1.03e-21 3.77e-20 1.23e-16 3.96e-14 3.68e-14 0.27
2020 12 01 20 22 13 3.35e-22 9.75e-22 3.41e-22 7.71e-16 3.89e-14 3.80e-14 0.27
2020 12 01 20 23 42 8.86e-23 5.97e-22 1.24e-19 5.63e-16 4.43e-14 3.50e-14 0.28
2020 12 01 20 25 06 1.08e-23 1.47e-21 3.11e-19 1.96e-16 4.80e-14 3.70e-14 0.29
2020 12 01 20 26 30 2.39e-22 7.70e-23 3.38e-21 2.44e-15 4.66e-14 3.03e-14 0.28
2020 12 01 20 27 58 1.18e-23 4.40e-22 2.52e-21 7.58e-16 4.43e-14 3.85e-14 0.29
2020 12 01 20 30 49 1.32e-21 2.51e-23 2.08e-15 5.32e-15 2.52e-14 3.29e-14 0.25
2020 12 01 20 32 19 1.89e-21 6.40e-23 6.24e-20 4.04e-15 2.71e-14 2.75e-14 0.23
2020 12 01 20 33 43 9.44e-22 2.53e-23 2.55e-19 2.41e-15 2.01e-14 2.01e-14 0.19
2020 12 01 20 35 09 9.73e-23 7.96e-17 4.31e-16 1.19e-14 1.37e-14 2.20e-14 0.21
2020 12 01 20 36 33 5.02e-23 1.26e-21 6.21e-23 8.46e-16 2.27e-14 2.13e-14 0.20
2020 12 01 20 37 57 1.53e-21 6.83e-23 1.40e-22 3.61e-15 3.48e-14 2.05e-14 0.23
2020 12 01 20 39 24 2.17e-21 1.03e-23 2.54e-19 1.05e-14 3.77e-14 2.35e-14 0.26
2020 12 01 20 40 54 1.32e-21 1.33e-21 1.36e-20 1.28e-15 6.03e-14 2.47e-14 0.29
2020 12 01 20 42 18 1.88e-21 1.51e-15 3.24e-20 6.84e-15 5.50e-14 2.31e-14 0.29
2020 12 01 20 43 41 9.88e-22 5.55e-22 1.01e-19 8.61e-16 4.49e-14 2.35e-14 0.26
2020 12 01 20 45 05 2.17e-22 1.66e-22 1.24e-22 1.70e-15 5.90e-14 2.56e-14 0.29
2020 12 01 20 46 30 1.81e-23 1.07e-21 4.05e-18 2.10e-14 4.91e-14 2.46e-14 0.31
2020 12 01 20 47 53 2.02e-21 1.84e-21 8.11e-21 7.10e-15 5.79e-14 1.90e-14 0.29
2020 12 01 20 49 23 2.72e-22 3.82e-15 6.47e-20 2.53e-15 3.14e-14 2.75e-14 0.25
2020 12 01 20 50 47 8.17e-23 1.29e-22 5.57e-20 6.64e-16 3.57e-14 2.37e-14 0.24
2020 12 01 20 52 11 1.09e-21 2.57e-22 4.77e-20 1.30e-15 5.06e-14 2.38e-14 0.27
2020 12 01 20 53 35 4.70e-23 9.49e-23 3.74e-24 7.98e-16 4.23e-14 2.23e-14 0.25
2020 12 01 20 54 59 5.07e-23 1.62e-21 2.36e-21 1.12e-15 6.33e-14 1.73e-14 0.28
2020 12 01 20 56 23 2.21e-21 1.11e-23 1.27e-18 2.33e-14 1.49e-14 2.70e-14 0.25
2020 12 01 20 57 53 1.08e-21 9.59e-22 3.25e-20 3.91e-15 3.83e-14 2.24e-14 0.25
2020 12 01 20 59 18 2.71e-22 5.30e-22 1.06e-20 2.34e-15 3.10e-14 2.14e-14 0.22
2020 12 01 21 00 42 1.69e-21 2.07e-22 6.36e-20 4.84e-16 3.70e-14 2.80e-14 0.25
2020 12 01 21 02 08 9.70e-23 3.54e-22 4.00e-19 1.91e-17 1.78e-14 3.31e-14 0.21
2020 12 01 21 03 33 4.88e-22 1.01e-21 7.78e-23 3.43e-20 1.73e-14 3.60e-14 0.22
2020 12 01 21 04 59 6.99e-23 3.53e-23 2.36e-21 4.74e-16 4.45e-14 3.32e-14 0.28
2020 12 01 21 06 29 1.60e-23 1.55e-22 7.02e-22 3.32e-16 5.22e-14 3.35e-14 0.29
2020 12 01 21 07 55 2.19e-21 3.92e-22 2.69e-20 1.45e-15 5.42e-14 3.44e-14 0.30
2020 12 01 21 10 48 5.27e-23 9.53e-24 1.65e-20 1.05e-15 5.85e-14 3.65e-14 0.31
2020 12 01 21 12 13 1.16e-21 9.29e-22 8.80e-22 3.57e-16 4.93e-14 4.38e-14 0.31
2020 12 01 21 13 38 4.75e-23 3.29e-23 3.67e-21 1.07e-16 3.31e-14 3.75e-14 0.26
2020 12 01 21 15 08 2.32e-21 8.43e-22 4.52e-15 5.28e-15 2.09e-14 3.35e-14 0.24
2020 12 01 21 16 35 3.12e-22 4.25e-23 8.83e-20 2.14e-16 3.67e-14 3.68e-14 0.27
2020 12 01 21 18 03 2.65e-22 6.18e-22 1.24e-17 5.79e-16 4.65e-14 3.70e-14 0.29
2020 12 01 21 20 56 1.99e-24 2.06e-21 2.24e-20 3.32e-16 5.95e-14 3.96e-14 0.32
2020 12 01 21 22 20 1.35e-23 5.65e-24 7.84e-20 2.90e-15 7.19e-14 3.92e-14 0.35
2020 12 01 21 23 49 6.95e-23 8.67e-23 1.47e-20 2.23e-15 6.94e-14 4.12e-14 0.34
2020 12 01 21 25 16 8.87e-20 2.53e-14 5.68e-23 3.99e-15 1.11e-13 3.54e-14 0.45
2020 12 01 21 26 41 1.06e-21 1.69e-22 1.07e-20 7.65e-16 5.00e-14 3.36e-14 0.29
2020 12 01 21 28 09 9.25e-22 1.03e-22 1.85e-21 1.13e-15 5.32e-14 4.85e-14 0.32
2020 12 01 21 29 35 1.32e-21 2.79e-15 1.84e-20 3.63e-15 6.44e-14 5.46e-14 0.37
2020 12 01 21 31 02 8.61e-22 1.71e-21 5.04e-20 1.08e-15 7.21e-14 5.14e-14 0.36
2020 12 01 21 33 56 8.60e-23 5.93e-24 2.83e-19 2.41e-15 6.80e-14 4.49e-14 0.35
2020 12 01 21 35 22 2.47e-23 1.12e-23 2.27e-21 9.51e-16 7.77e-14 4.88e-14 0.37
2020 12 01 21 36 49 4.38e-22 7.04e-15 9.67e-20 1.53e-14 8.53e-14 4.14e-14 0.41
2020 12 01 21 38 13 7.29e-22 1.41e-22 1.93e-20 3.25e-14 1.24e-13 2.94e-14 0.46
2020 12 01 21 39 37 4.32e-22 2.03e-15 3.18e-20 5.71e-15 6.18e-14 3.53e-14 0.33
2020 12 01 21 41 07 2.93e-23 7.57e-22 6.19e-20 1.81e-15 6.30e-14 3.38e-14 0.32
2020 12 01 21 42 33 2.55e-22 3.75e-22 3.47e-15 1.49e-14 2.41e-14 4.17e-14 0.29
2020 12 01 21 44 00 1.80e-21 5.55e-22 3.52e-19 7.04e-15 3.01e-14 3.68e-14 0.27
2020 12 01 21 45 24 1.76e-22 2.34e-22 1.38e-20 4.72e-15 4.19e-14 3.25e-14 0.28
2020 12 01 21 46 50 1.13e-22 2.72e-22 1.84e-15 2.43e-14 8.44e-15 3.60e-14 0.26
2020 12 01 21 49 48 5.74e-22 9.06e-24 9.25e-16 2.40e-14 1.94e-14 4.24e-14 0.29
2020 12 01 21 52 38 1.65e-21 2.81e-22 2.52e-15 5.17e-16 2.95e-14 3.60e-14 0.25
2020 12 01 21 54 03 1.75e-21 2.62e-16 2.17e-15 2.29e-16 2.64e-14 4.08e-14 0.26
2020 12 01 21 55 28 6.11e-23 1.05e-21 1.72e-19 9.23e-15 3.19e-14 3.85e-14 0.28
2020 12 01 21 56 55 7.87e-24 6.89e-22 3.39e-20 4.96e-16 3.85e-14 4.12e-14 0.28
2020 12 01 21 58 25 2.36e-21 8.25e-23 6.92e-20 5.39e-16 5.86e-14 5.39e-14 0.34
2020 12 01 22 01 16 1.21e-22 3.31e-23 1.41e-21 9.25e-16 7.52e-14 4.47e-14 0.36
2020 12 01 22 02 42 4.73e-17 3.65e-15 3.76e-20 1.02e-14 7.53e-14 3.58e-14 0.37
2020 12 01 22 04 06 1.53e-21 2.01e-21 2.03e-15 3.41e-14 1.94e-14 4.42e-14 0.32
2020 12 01 22 05 33 1.75e-21 4.81e-21 1.09e-20 3.89e-16 7.98e-14 4.51e-14 0.37
2020 12 01 22 07 03 1.34e-21 2.49e-22 1.73e-20 3.31e-15 8.26e-14 3.92e-14 0.37
2020 12 01 22 09 53 1.00e-23 1.83e-21 2.50e-20 8.21e-16 1.29e-13 3.54e-14 0.43
2020 12 01 22 11 17 3.48e-22 1.77e-22 5.80e-20 8.87e-16 7.52e-14 3.80e-14 0.35
2020 12 01 22 12 43 1.29e-21 1.92e-15 2.45e-21 1.75e-15 6.71e-14 2.63e-14 0.31
2020 12 01 22 14 13 3.93e-23 3.48e-23 4.15e-20 3.52e-15 8.15e-14 3.00e-14 0.35
2020 12 01 22 15 41 2.02e-22 1.20e-21 5.90e-22 2.37e-15 6.80e-14 2.67e-14 0.31
2020 12 01 22 17 06 2.01e-21 1.09e-21 9.75e-22 1.62e-15 9.34e-14 2.38e-14 0.35
2020 12 01 22 18 33 4.59e-23 2.23e-23 1.80e-20 2.38e-15 7.73e-14 2.76e-14 0.33
2020 12 01 22 19 57 2.23e-21 7.94e-22 1.61e-21 4.48e-15 7.44e-14 2.16e-14 0.32
2020 12 01 22 21 24 7.63e-23 6.06e-24 9.22e-21 2.53e-15 8.87e-14 2.24e-14 0.35
2020 12 01 22 22 48 2.87e-23 1.11e-23 7.57e-20 6.22e-16 7.43e-14 2.10e-14 0.31
2020 12 01 22 24 19 1.68e-22 2.95e-22 1.55e-20 3.36e-15 8.86e-14 1.67e-14 0.34
2020 12 01 22 25 42 3.28e-23 1.73e-21 5.33e-22 7.59e-15 1.01e-13 2.35e-14 0.38
2020 12 01 22 27 09 1.63e-21 1.67e-21 2.49e-20 9.84e-16 1.07e-13 2.10e-14 0.37
2020 12 01 22 28 36 3.87e-22 2.45e-16 2.11e-20 6.25e-14 1.88e-13 2.63e-14 0.59
2020 12 01 22 30 03 7.19e-23 7.32e-19 3.25e-18 1.70e-14 2.01e-13 2.27e-14 0.54
2020 12 01 22 31 27 1.30e-21 1.11e-21 4.64e-20 5.37e-15 1.39e-13 2.14e-14 0.43
2020 12 01 22 32 58 1.54e-14 4.84e-14 9.03e-21 4.67e-14 1.73e-13 2.67e-14 0.63
2020 12 01 22 35 49 3.86e-17 3.57e-14 3.72e-21 4.52e-14 2.19e-13 2.60e-14 0.65
2020 12 01 22 37 15 2.78e-22 1.11e-22 3.81e-18 2.64e-14 2.28e-13 1.82e-14 0.58
2020 12 01 22 38 40 1.96e-21 7.14e-16 3.12e-19 6.70e-14 1.61e-13 3.09e-14 0.57
2020 12 01 22 40 08 3.62e-22 1.21e-22 2.05e-20 2.06e-14 1.53e-13 2.04e-14 0.48
2020 12 01 22 41 39 1.58e-22 3.28e-14 4.38e-20 1.36e-14 1.45e-13 2.62e-14 0.51
2020 12 01 22 43 05 7.44e-23 2.40e-23 6.71e-22 2.33e-14 1.48e-13 2.66e-14 0.48
2020 12 01 22 45 58 1.27e-21 1.24e-21 2.78e-18 1.47e-14 1.55e-13 3.56e-14 0.49
2020 12 01 22 47 25 8.35e-23 2.05e-22 4.32e-19 6.70e-14 1.89e-13 2.79e-14 0.60
2020 12 01 22 48 49 5.09e-24 1.97e-21 1.90e-20 1.84e-14 1.38e-13 2.54e-14 0.46
2020 12 01 22 50 21 9.60e-22 2.50e-21 4.28e-18 2.35e-14 2.15e-13 1.75e-14 0.56
2020 12 01 22 51 48 1.03e-19 1.11e-14 4.42e-20 6.32e-14 1.87e-13 2.36e-14 0.60
2020 12 01 22 53 13 1.04e-19 3.22e-14 3.72e-19 1.60e-13 2.12e-13 3.35e-14 0.77
2020 12 01 22 54 40 1.04e-20 4.16e-14 2.71e-19 1.24e-13 1.93e-13 4.19e-14 0.74
2020 12 01 22 56 07 2.36e-15 1.62e-13 8.26e-16 2.98e-13 2.22e-13 5.50e-14 1.06
2020 12 01 22 57 32 1.75e-13 1.60e-15 1.54e-24 1.68e-13 2.07e-13 4.22e-14 0.93
2020 12 01 22 59 03 3.63e-17 2.88e-14 1.94e-19 1.79e-13 1.91e-13 3.91e-14 0.77
2020 12 01 23 00 28 1.02e-21 5.86e-17 6.98e-19 9.26e-14 1.69e-13 3.05e-14 0.61
2020 12 01 23 03 22 1.23e-21 2.95e-16 5.90e-20 3.72e-14 1.34e-13 2.04e-14 0.47
2020 12 01 23 04 47 8.26e-18 2.01e-14 1.36e-20 4.75e-14 1.33e-13 2.36e-14 0.52
2020 12 01 23 10 46 2.62e-23 1.37e-22 8.75e-23 5.24e-14 1.39e-13 2.15e-14 0.51
2020 12 01 23 18 33 7.66e-24 1.09e-23 1.65e-19 1.03e-13 1.60e-13 2.60e-14 0.61
2020 12 01 23 20 03 1.19e-23 1.01e-21 4.69e-21 3.24e-14 1.40e-13 1.59e-14 0.47
2020 12 01 23 21 30 1.28e-21 5.26e-22 1.48e-20 4.21e-14 9.68e-14 1.43e-14 0.42
2020 12 01 23 22 56 2.00e-21 4.78e-23 9.99e-22 6.30e-14 1.06e-13 1.73e-14 0.47
2020 12 01 23 24 27 9.12e-22 1.88e-23 4.23e-21 6.20e-14 1.29e-13 1.76e-14 0.50
2020 12 01 23 25 52 8.35e-24 5.62e-24 6.81e-20 3.73e-14 1.19e-13 1.50e-14 0.44
2020 12 01 23 27 19 1.08e-22 2.28e-23 6.01e-21 5.01e-14 1.21e-13 2.02e-14 0.47
2020 12 01 23 28 42 2.07e-22 2.90e-23 2.20e-21 4.57e-14 1.01e-13 2.22e-14 0.44
2020 12 01 23 30 09 1.64e-22 1.72e-22 8.14e-22 5.64e-14 1.19e-13 1.93e-14 0.48
2020 12 01 23 31 36 8.65e-22 2.54e-23 1.39e-20 1.58e-14 1.04e-13 1.29e-14 0.38
2020 12 01 23 33 07 3.09e-22 3.59e-23 7.49e-21 2.89e-14 7.45e-14 1.72e-14 0.36
2020 12 01 23 34 31 1.28e-21 4.87e-22 2.15e-22 6.45e-14 1.03e-13 1.55e-14 0.46
2020 12 01 23 35 59 8.52e-22 1.46e-23 4.15e-21 2.57e-14 1.24e-13 1.07e-14 0.43
2020 12 01 23 40 12 8.46e-24 1.96e-20 8.88e-14 1.93e-13 2.69e-13 2.27e-14 0.92
2020 12 01 23 41 43 4.76e-24 8.18e-22 2.83e-15 1.84e-13 1.73e-13 2.88e-14 0.73
2020 12 01 23 43 07 5.87e-23 2.74e-23 6.12e-22 9.04e-14 1.92e-13 1.54e-14 0.62
2020 12 01 23 44 33 1.32e-23 2.03e-23 7.30e-20 9.60e-14 1.90e-13 2.12e-14 0.63
2020 12 01 23 45 57 2.94e-22 9.55e-23 1.17e-21 1.69e-14 1.52e-13 1.14e-14 0.46
2020 12 01 23 47 22 1.61e-21 2.58e-21 1.78e-20 2.56e-14 1.50e-13 1.59e-14 0.48
2020 12 01 23 48 49 4.08e-24 1.22e-22 3.17e-21 3.47e-14 1.10e-13 2.03e-14 0.43
2020 12 01 23 50 19 1.36e-22 5.82e-22 3.36e-20 4.80e-14 1.12e-13 2.19e-14 0.46
2020 12 01 23 51 46 3.99e-23 8.46e-23 1.96e-23 5.85e-14 1.21e-13 2.41e-14 0.49
2020 12 01 23 53 10 3.76e-22 1.18e-23 7.15e-22 2.47e-14 1.42e-13 1.58e-14 0.46
2020 12 01 23 56 00 2.58e-23 7.19e-23 6.03e-21 5.65e-14 1.65e-13 1.05e-14 0.53
2020 12 01 23 57 27 1.60e-23 6.07e-23 2.79e-21 2.81e-14 1.09e-13 1.88e-14 0.42
2020 12 01 23 58 57 1.46e-21 7.51e-25 1.74e-21 1.95e-14 1.24e-13 1.24e-14 0.42
2020 12 02 00 00 22 6.58e-23 5.44e-22 6.62e-21 2.68e-14 1.21e-13 1.11e-14 0.43
2020 12 02 00 01 46 2.11e-22 6.57e-26 2.16e-20 2.20e-14 8.15e-14 1.75e-14 0.36
2020 12 02 00 03 14 2.71e-23 1.78e-22 6.46e-20 2.48e-14 9.46e-14 1.40e-14 0.38
2020 12 02 00 04 39 5.75e-27 6.83e-22 5.44e-20 2.28e-14 9.11e-14 1.26e-14 0.37
2020 12 02 00 06 07 1.90e-21 2.10e-21 6.71e-21 2.34e-14 8.30e-14 1.46e-14 0.36
2020 12 02 00 07 37 9.52e-23 1.61e-20 1.73e-20 4.23e-14 8.63e-14 1.40e-14 0.40
2020 12 02 00 09 03 8.13e-22 6.14e-22 1.05e-21 1.95e-14 1.04e-13 1.09e-14 0.38
2020 12 02 00 10 29 1.02e-23 5.64e-22 2.46e-20 1.87e-14 1.04e-13 1.42e-14 0.39
2020 12 02 00 11 54 4.54e-23 1.02e-22 5.65e-21 1.09e-14 1.13e-13 5.02e-15 0.37
2020 12 02 00 13 21 2.19e-23 3.50e-22 6.33e-21 1.73e-14 8.39e-14 8.82e-15 0.34
2020 12 02 00 14 45 3.79e-22 1.75e-21 3.14e-20 5.95e-17 9.79e-14 9.10e-15 0.34
2020 12 02 00 16 17 5.89e-22 1.72e-23 9.83e-21 2.06e-15 8.72e-14 8.93e-15 0.32
2020 12 02 00 17 43 2.13e-21 4.31e-23 2.57e-22 7.31e-15 8.13e-14 1.14e-14 0.32
2020 12 02 00 19 09 2.36e-22 7.11e-23 1.70e-21 4.48e-15 9.16e-14 9.63e-15 0.33
2020 12 02 00 20 34 1.23e-22 1.13e-21 1.15e-21 4.05e-15 1.07e-13 9.52e-15 0.36
