2013 02 02 21 12 08 3.79e-22 3.02e-22 3.83e-21 1.52e-16 5.97e-15 1.69e-14 0.13
2013 02 02 21 13 38 1.83e-22 2.23e-21 9.05e-16 3.79e-15 1.13e-15 8.58e-15 0.10
2013 02 02 21 15 07 1.13e-21 5.62e-23 2.61e-21 1.98e-15 2.31e-16 8.46e-15 0.08
2013 02 02 21 16 37 1.34e-21 1.75e-22 3.77e-18 4.06e-15 7.25e-16 4.29e-15 0.08
2013 02 02 21 18 06 1.30e-21 8.83e-17 1.13e-15 3.63e-15 4.34e-16 4.36e-15 0.08
2013 02 02 21 19 36 1.79e-22 1.59e-23 1.35e-20 9.96e-15 1.06e-15 5.36e-15 0.11
2013 02 02 21 21 04 1.79e-22 1.59e-23 1.35e-20 9.96e-15 1.06e-15 5.36e-15 0.11
2013 02 02 21 22 34 1.25e-23 4.63e-23 1.25e-20 4.17e-15 1.26e-14 5.74e-15 0.13
2013 02 02 21 24 04 1.46e-21 2.97e-23 7.35e-21 2.44e-15 2.15e-14 6.85e-15 0.16
2013 02 02 21 25 32 3.11e-22 1.48e-22 3.29e-20 1.01e-14 1.63e-15 1.28e-14 0.14
2013 02 02 21 27 02 6.13e-22 1.32e-15 1.90e-15 1.07e-14 4.03e-15 1.60e-14 0.17
2013 02 02 21 28 32 1.82e-21 1.88e-21 8.66e-22 6.80e-16 1.98e-14 6.14e-15 0.15
2013 02 02 21 30 02 7.36e-23 5.32e-23 1.48e-20 1.26e-14 7.67e-16 8.41e-15 0.13
2013 02 02 21 30 02 1.06e-23 1.80e-21 5.00e-16 5.58e-15 5.71e-16 9.14e-15 0.13
2013 02 02 21 31 31 1.06e-23 1.80e-21 5.00e-16 5.58e-15 5.71e-16 9.14e-15 0.11
2013 02 02 21 31 31 1.06e-23 1.80e-21 5.00e-16 5.58e-15 6.74e-16 1.44e-14 0.11
2013 02 02 21 34 31 3.11e-22 3.28e-15 2.93e-15 3.36e-15 5.75e-16 1.34e-14 0.14
2013 02 02 21 37 31 2.16e-23 1.15e-16 2.99e-15 3.89e-15 2.15e-21 9.09e-15 0.11
2013 02 02 21 39 00 1.85e-21 2.87e-15 4.73e-15 4.03e-15 5.19e-16 1.48e-14 0.15
2013 02 02 21 40 30 2.56e-24 2.03e-15 8.93e-17 7.13e-15 1.80e-15 1.08e-14 0.13
2013 02 02 21 42 00 6.96e-22 2.16e-21 1.01e-15 2.23e-15 3.03e-23 1.04e-14 0.10
2013 02 02 21 49 34 7.62e-15 1.10e-14 9.01e-15 3.20e-15 8.36e-17 4.54e-15 0.16
2013 02 02 21 49 34 7.62e-15 1.10e-14 9.05e-15 8.67e-23 2.16e-21 4.44e-15 0.16
2013 02 02 21 51 03 9.54e-15 6.65e-15 1.19e-14 1.30e-23 1.02e-21 4.31e-15 0.16
2013 02 02 21 52 32 2.52e-15 6.30e-15 1.86e-14 1.50e-15 1.52e-21 4.55e-15 0.17
2013 02 02 21 54 02 1.56e-21 4.80e-15 9.97e-15 2.18e-14 7.64e-16 1.08e-14 0.21
2013 02 02 21 55 32 1.13e-14 2.10e-14 1.97e-14 2.76e-16 1.36e-21 3.53e-15 0.23
2013 02 02 21 57 01 1.15e-14 7.83e-15 6.32e-15 3.90e-15 1.08e-21 3.52e-15 0.16
2013 02 02 21 58 30 1.16e-23 1.69e-16 1.33e-14 9.58e-15 2.68e-15 4.04e-15 0.15
2013 02 02 22 00 00 6.34e-16 1.36e-14 4.23e-15 3.18e-15 3.18e-16 8.24e-15 0.16
2013 02 02 22 01 31 1.81e-21 1.06e-14 4.66e-15 4.98e-15 1.40e-17 4.70e-15 0.14
2013 02 02 22 03 00 1.50e-21 1.01e-15 8.25e-15 1.06e-14 2.05e-16 7.32e-15 0.15
2013 02 02 22 06 00 1.76e-21 6.12e-15 4.57e-18 1.26e-14 6.05e-15 1.06e-14 0.17
2013 02 02 22 07 30 2.47e-22 1.15e-14 4.81e-18 1.47e-14 6.69e-15 2.11e-14 0.22
2013 02 02 22 09 00 6.93e-22 3.04e-15 1.65e-15 1.28e-14 1.39e-15 1.30e-14 0.16
2013 02 02 22 10 29 1.68e-22 4.02e-15 4.51e-16 9.16e-15 3.32e-15 1.45e-14 0.16
2013 02 02 22 11 59 1.18e-21 2.27e-21 2.74e-16 8.94e-15 2.14e-15 1.66e-14 0.15
2013 02 02 22 13 28 1.63e-23 4.44e-22 2.81e-20 1.12e-14 7.30e-16 9.69e-15 0.13
2013 02 02 22 14 58 2.32e-21 1.54e-21 4.08e-20 1.67e-14 2.22e-15 1.08e-14 0.15
2013 02 02 22 16 28 7.98e-24 1.29e-15 2.17e-16 1.83e-14 5.23e-15 6.37e-15 0.16
2013 02 02 22 17 58 3.45e-22 1.53e-15 1.22e-17 8.77e-15 2.09e-15 6.76e-15 0.12
2013 02 02 22 19 28 1.46e-21 1.24e-18 8.14e-18 1.21e-14 4.72e-15 1.12e-14 0.15
2013 02 02 22 20 58 1.72e-21 2.20e-21 8.59e-16 4.23e-15 9.20e-15 1.33e-14 0.15
2013 02 02 22 22 28 1.75e-21 7.21e-21 5.12e-21 2.46e-15 1.35e-14 7.06e-15 0.13
2013 02 02 22 23 58 4.65e-22 4.63e-23 3.57e-20 1.34e-15 2.09e-14 7.72e-15 0.16
2013 02 02 22 25 28 1.92e-21 1.20e-21 6.24e-21 6.54e-16 2.48e-14 1.49e-14 0.19
2013 02 02 23 13 02 8.20e-22 6.62e-17 1.92e-15 1.97e-14 3.17e-15 5.48e-15 0.16
2013 02 02 23 14 32 5.78e-22 2.17e-22 2.19e-21 2.48e-14 7.17e-16 6.97e-15 0.16
2013 02 02 23 16 01 1.01e-21 1.32e-15 6.55e-18 1.29e-14 1.39e-15 5.69e-15 0.13
2013 02 02 23 17 31 1.51e-22 1.22e-22 2.40e-22 1.58e-14 8.30e-17 6.00e-15 0.13
2013 02 02 23 19 02 1.51e-22 5.71e-16 1.96e-15 1.21e-14 7.60e-16 4.76e-15 0.12
2013 02 02 23 19 02 1.51e-22 5.71e-16 1.96e-15 1.54e-14 1.28e-15 5.78e-15 0.12
2013 02 02 23 20 32 2.11e-21 1.07e-15 7.21e-17 1.54e-14 1.28e-15 5.78e-15 0.13
2013 02 02 23 22 01 1.83e-21 2.50e-16 1.00e-20 1.42e-14 5.06e-16 6.17e-15 0.13
2013 02 02 23 23 31 4.66e-22 3.54e-19 1.84e-17 1.21e-14 4.00e-15 6.73e-15 0.13
2013 02 02 23 25 01 8.54e-24 4.53e-16 1.37e-18 1.66e-14 1.73e-15 7.33e-15 0.14
2013 02 02 23 26 31 4.23e-23 1.53e-15 4.36e-16 1.05e-14 4.61e-15 6.75e-15 0.14
2013 02 02 23 28 00 4.11e-22 2.56e-22 6.43e-20 1.35e-14 1.43e-14 5.03e-15 0.16
2013 02 02 23 29 29 1.45e-23 1.06e-21 1.87e-20 1.38e-14 1.37e-14 6.22e-15 0.17
2013 02 02 23 30 59 1.45e-21 1.25e-22 5.16e-21 7.53e-15 1.44e-14 5.98e-15 0.15
2013 02 02 23 32 29 1.61e-23 1.20e-15 2.12e-15 9.70e-15 3.46e-15 7.66e-15 0.14
2013 02 02 23 34 00 2.23e-21 1.34e-21 6.98e-21 1.24e-14 2.00e-14 5.32e-15 0.18
