2017 03 13 19 47 13 3.96e-24 5.33e-15 1.46e-20 1.77e-13 4.69e-14 5.24e-15 0.53
2017 03 13 19 48 41 6.01e-23 2.05e-14 1.43e-19 1.78e-13 5.50e-14 5.75e-15 0.57
2017 03 13 19 50 11 1.20e-18 3.06e-14 3.21e-20 2.12e-13 7.50e-14 4.61e-15 0.65
2017 03 13 19 51 40 5.26e-22 1.84e-21 6.61e-20 2.47e-13 3.34e-14 8.49e-15 0.60
2017 03 13 19 53 09 2.11e-21 1.46e-14 8.40e-21 1.94e-13 3.76e-14 7.31e-15 0.56
2017 03 13 19 54 38 4.18e-23 5.34e-14 4.68e-14 2.13e-13 2.56e-14 9.97e-15 0.68
2017 03 13 19 56 08 1.75e-13 1.04e-13 1.20e-13 1.68e-13 4.48e-14 5.46e-15 0.95
2017 03 13 19 57 37 2.73e-13 1.66e-13 8.31e-14 1.28e-13 4.81e-14 9.40e-15 1.03
2017 03 13 20 00 36 5.01e-13 4.84e-13 2.56e-16 1.26e-13 1.67e-14 1.04e-14 1.38
2017 03 13 20 03 34 1.14e-13 7.01e-13 2.71e-16 1.11e-13 1.88e-14 6.71e-15 1.24
2017 03 13 20 05 03 5.97e-13 7.55e-13 1.04e-15 1.13e-13 2.59e-14 9.38e-15 1.63
2017 03 13 20 06 33 1.23e-12 1.50e-13 7.22e-14 1.29e-13 1.63e-14 8.81e-15 1.69
2017 03 13 20 08 03 4.30e-13 3.02e-13 2.22e-16 1.32e-13 5.25e-15 1.27e-14 1.18
2017 03 13 20 09 32 1.72e-13 3.56e-13 1.25e-16 1.03e-13 1.30e-16 1.50e-14 0.98
2017 03 13 20 11 01 3.45e-13 4.30e-13 1.46e-14 1.00e-13 2.40e-14 1.40e-14 1.22
2017 03 13 20 12 31 4.51e-14 4.15e-13 3.94e-19 9.88e-14 5.74e-14 8.98e-15 0.96
2017 03 13 20 14 02 2.12e-13 3.51e-13 6.58e-17 9.97e-14 3.86e-14 1.24e-14 1.04
2017 03 13 20 15 30 1.98e-13 9.38e-14 5.17e-15 7.81e-14 9.02e-17 2.25e-14 0.73
2017 03 13 20 17 00 2.33e-14 2.47e-13 3.83e-17 8.71e-14 2.61e-14 1.52e-14 0.73
2017 03 13 20 18 30 1.97e-14 1.70e-13 4.76e-17 8.06e-14 1.29e-14 1.10e-14 0.61
2017 03 13 20 20 01 6.94e-19 2.19e-13 1.27e-15 5.29e-14 3.94e-14 6.83e-15 0.64
2017 03 13 20 21 30 9.27e-18 2.17e-13 7.47e-15 4.62e-14 2.22e-14 1.47e-14 0.63
2017 03 13 20 23 00 3.80e-19 1.73e-13 5.57e-18 5.44e-14 2.95e-14 2.07e-14 0.59
2017 03 13 20 24 29 1.33e-18 1.68e-13 1.26e-15 4.43e-14 6.05e-14 1.49e-14 0.61
2017 03 13 20 25 58 2.61e-14 1.10e-13 1.96e-15 6.10e-14 3.31e-14 1.49e-14 0.55
2017 03 13 20 27 28 2.99e-19 8.88e-14 1.37e-16 5.14e-14 4.34e-14 1.99e-14 0.49
2017 03 13 20 28 57 9.35e-18 1.07e-13 3.67e-15 1.65e-14 8.59e-14 1.57e-14 0.53
2017 03 13 20 30 26 7.43e-14 3.57e-15 1.89e-14 8.07e-14 2.78e-14 1.45e-14 0.51
